MANZENT,canopy_pct
13104021002006.0,22.5093399750934
13104021002008.0,8.775735294117647
13104021002010.0,3.5544303797468353
13104021002011.0,3.5990453460620526
13104021002012.0,7.231914893617021
13104021002013.0,8.026978417266188
13104021002014.0,4.337133550488599
13104021002015.0,12.994261119081779
13104021002016.0,6.970674486803519
13104021002017.0,3.16158940397351
13104021002018.0,4.911111111111111
13104021002019.0,16.77720207253886
13104021002022.0,1.6095238095238096
13104021002024.0,7.7164179104477615
13104021002025.0,5.570996978851964
13104021002026.0,1.437619961612284
13104021002027.0,2.7866419294990723
13104021002028.0,5.637329286798179
13104021002029.0,5.158095238095238
13104021002030.0,15.024561403508772
13104021002031.0,10.56120527306968
13104021002033.0,7.223062381852552
13104021002034.0,1.8833333333333333
13104021002035.0,14.501910828025478
13104021002036.0,6.973867595818815
13104021002037.0,4.993150684931507
13104021002038.0,2.9710884353741496
13104021002039.0,7.050434782608695
13104021002040.0,5.517179023508137
13104021002041.0,4.406349206349207
13104021002042.0,17.373795761079
13104021002043.0,3.278169014084507
13104021002044.0,10.677103718199609
13104021002045.0,0.24067164179104478
13104021002046.0,7.828431372549019
