purpose_group,vuln_group,dist_m,w
compras_tramites,baja,1290.8578607273391,1.48210391383712
compras_tramites,alta,130.85589640898877,1.48210391383712
compras_tramites,baja,1095.3433126907062,1.48210391383712
compras_tramites,baja,359.39283787251867,1.48210391383712
social_recreacion,todas,598.837705606661,1.48210391383712
compras_tramites,media,752.1759710375292,1.48210391383712
compras_tramites,media,340.22800833595403,1.48210391383712
compras_tramites,baja,544.7515354283662,1.48210391383712
compras_tramites,baja,762.9485521082418,1.48210391383712
compras_tramites,baja,851.2062603483658,1.48210391383712
compras_tramites,baja,851.2062603483658,1.48210391383712
compras_tramites,baja,173.0293056825924,1.48210391383712
social_recreacion,todas,1575.6186362549988,1.48210391383712
compras_tramites,alta,1703.664252072298,1.48210391383712
compras_tramites,baja,1542.6809510075511,1.48210391383712
social_recreacion,todas,1542.6809510075511,1.48210391383712
compras_tramites,baja,646.8413525367425,1.48210391383712
social_recreacion,todas,677.2919537577573,1.48210391383712
compras_tramites,baja,620.7528978234818,1.14387994007037
compras_tramites,baja,613.811707692188,1.14387994007037
compras_tramites,baja,183.82566734969984,1.48210391383712
social_recreacion,todas,511.14522535797005,1.48210391383712
compras_tramites,baja,726.2908934538988,1.48210391383712
compras_tramites,media,549.2665786428868,1.48210391383712
compras_tramites,baja,622.6050872957612,1.48210391383712
compras_tramites,baja,1252.698166474695,1.48210391383712
compras_tramites,baja,620.9710263973674,1.48210391383712
social_recreacion,todas,528.8538840398759,1.48210391383712
compras_tramites,alta,487.86564812968743,1.48210391383712
compras_tramites,baja,378.66153179860044,1.48210391383712
social_recreacion,todas,726.8273583108045,1.48210391383712
compras_tramites,baja,723.8691180040768,1.48210391383712
compras_tramites,baja,154.70425729941144,1.48210391383712
compras_tramites,baja,533.6828421230746,1.48210391383712
compras_tramites,baja,1066.1873630671405,1.48210391383712
compras_tramites,baja,1090.3551618194183,1.48210391383712
compras_tramites,baja,105.35245903632246,1.48210391383712
compras_tramites,baja,105.35245903632246,1.48210391383712
compras_tramites,baja,271.86728616930446,1.48210391383712
compras_tramites,baja,105.35245903632246,1.48210391383712
compras_tramites,baja,648.7449007807787,1.48210391383712
compras_tramites,baja,138.3211983256724,1.48210391383712
compras_tramites,baja,358.0422461107069,1.48210391383712
compras_tramites,baja,222.76949970765747,1.48210391383712
compras_tramites,baja,222.76949970765747,1.48210391383712
compras_tramites,alta,380.61819703485344,1.48210391383712
social_recreacion,todas,341.8812513710901,1.48210391383712
compras_tramites,alta,288.133025918585,1.48210391383712
salud,todas,417.65418185982526,1.14387994007037
compras_tramites,baja,1301.1815844166408,1.48210391383712
compras_tramites,baja,1372.2949770024848,1.48210391383712
compras_tramites,baja,759.3665225864253,1.48210391383712
compras_tramites,alta,321.49017195563306,1.48210391383712
compras_tramites,baja,281.5700696124546,1.48210391383712
compras_tramites,baja,1665.0363080805664,1.48210391383712
salud,todas,907.5060455204967,1.48210391383712
compras_tramites,baja,479.52111528065166,1.48210391383712
