purpose_group,vuln_group,dist_m,w
compras_tramites,media,684.6630280028727,1.0
compras_tramites,media,684.6630280028727,1.0
salud,todas,4756.848333853946,1.0
compras_tramites,media,2535.743360560173,1.0
social_recreacion,todas,431.5874449705992,1.48210391383712
compras_tramites,baja,432.38822729297624,1.48210391383712
salud,todas,4041.575476110964,1.48210391383712
salud,todas,4041.575476110964,1.48210391383712
compras_tramites,media,3157.959486466548,1.12721985301036
compras_tramites,media,13202.399556993418,1.12721985301036
compras_tramites,media,818.672591760589,1.14387994007037
compras_tramites,media,2466.220623755925,1.14387994007037
social_recreacion,todas,3157.959486466548,1.12721985301036
compras_tramites,media,14081.40875995861,1.12721985301036
salud,todas,3793.4338306525215,1.0
social_recreacion,todas,13609.335775632338,0.817907347175127
compras_tramites,media,627.0681812261327,1.48210391383712
compras_tramites,baja,509.388849504973,1.48210391383712
compras_tramites,media,5204.391049047549,1.48210391383712
social_recreacion,todas,19234.479528173528,1.12721985301036
social_recreacion,todas,660.3002579615296,1.48210391383712
compras_tramites,media,2636.349700469204,1.0
salud,todas,3685.9761683272673,1.48210391383712
compras_tramites,alta,5350.747149931493,1.48210391383712
salud,todas,9649.604461665855,1.48210391383712
compras_tramites,baja,232.0486209827587,1.48210391383712
compras_tramites,baja,74.6395766751795,1.48210391383712
compras_tramites,baja,74.6395766751795,1.48210391383712
compras_tramites,alta,2969.7217937420605,1.48210391383712
social_recreacion,todas,1402.6682862633854,1.0430735418982884
compras_tramites,baja,653.7871591076583,1.48210391383712
salud,todas,9446.817831451233,1.0
compras_tramites,media,473.586021464488,1.48210391383712
salud,todas,11192.134417192281,1.42042823117339
compras_tramites,media,467.90692517315875,1.48210391383712
compras_tramites,media,1198.0211389679494,1.48210391383712
compras_tramites,alta,631.9885809144419,1.48210391383712
salud,todas,1665.292659151838,1.48210391383712
compras_tramites,baja,1686.443272142959,1.0
salud,todas,1634.2247062827682,1.0
salud,todas,1634.2247062827682,1.0
compras_tramites,baja,5315.176731631467,1.0
compras_tramites,media,5695.010377874791,1.12721985301036
compras_tramites,alta,3364.79139630156,1.48210391383712
compras_tramites,alta,2444.3838662025983,1.48210391383712
compras_tramites,alta,3981.260172671462,1.48210391383712
