vuln_group,auto,dist,walk,w,prop
baja,con auto,3102.724546322403,False,1.48210391383712,De compras
baja,con auto,1510.6011094640644,False,1.48210391383712,Buscar o dejar algo
baja,con auto,534.7645738210998,False,1.48210391383712,De compras
baja,con auto,3102.724546322403,False,1.48210391383712,De compras
baja,con auto,1883.086256031903,False,1.48210391383712,Trámites
baja,con auto,3459.968989768008,False,1.12721985301036,Trámites
baja,con auto,2395.4211798567385,False,1.48210391383712,De salud
alta,sin auto,380.61819703485344,True,1.48210391383712,De compras
baja,sin auto,341.8812513710901,True,1.48210391383712,Recreación
baja,sin auto,5196.520889262263,False,1.48210391383712,De salud
baja,sin auto,15242.895912452186,False,1.12721985301036,Trámites
alta,sin auto,288.133025918585,True,1.48210391383712,De compras
baja,sin auto,2023.9178628652398,False,1.0,De salud
baja,sin auto,2023.9178628652398,False,1.0,De salud
alta,sin auto,4816.52476273496,False,1.0,De compras
alta,sin auto,2283.500881194063,False,1.0,Trámites
baja,sin auto,417.65418185982526,True,1.14387994007037,De salud
media,sin auto,1181.6370414201858,False,1.48210391383712,Trámites
baja,sin auto,9681.525914604385,False,1.0,Trámites
baja,sin auto,9537.44813801635,False,1.0,Trámites
baja,sin auto,1301.1815844166408,True,1.48210391383712,Trámites
baja,sin auto,1372.2949770024848,True,1.48210391383712,Trámites
alta,sin auto,9911.841718418256,False,1.0,Trámites
baja,sin auto,1444.241650932787,False,1.0,Trámites
baja,sin auto,1440.296066365892,False,1.0,Trámites
baja,sin auto,513.3579185510462,False,1.0,Trámites
baja,sin auto,759.3665225864253,True,1.48210391383712,De compras
baja,con auto,2265.272586384473,False,1.48210391383712,Trámites
alta,sin auto,321.49017195563306,True,1.48210391383712,De compras
baja,sin auto,281.5700696124546,True,1.48210391383712,De compras
baja,sin auto,2790.154635611618,False,1.14387994007037,Trámites
baja,sin auto,6306630.705702134,False,1.48210391383712,Visitar a alguien
baja,con auto,10050.785552515597,False,1.12721985301036,Trámites
baja,con auto,7797.913435105974,False,1.12721985301036,Trámites
baja,con auto,1665.0363080805664,True,1.48210391383712,De compras
baja,con auto,9405.26872087736,False,1.12721985301036,Trámites
baja,con auto,6899.427854732322,False,1.0,Trámites
baja,sin auto,907.5060455204967,True,1.48210391383712,De salud
baja,sin auto,479.52111528065166,True,1.48210391383712,De compras
baja,sin auto,907.5060455204967,True,1.48210391383712,De compras
baja,sin auto,266.0496018132709,True,1.48210391383712,De compras
alta,con auto,11134.115881816866,False,1.0,De compras
media,con auto,1893.434166113586,False,0.817907347175127,Buscar o Dejar a alguien
media,con auto,1883.724652492038,False,1.0,Buscar o Dejar a alguien
media,con auto,8933.796785241984,False,1.12721985301036,Recreación
baja,sin auto,2649.301278757288,False,1.0,Trámites
baja,sin auto,658.2163880340283,True,1.48210391383712,De compras
baja,sin auto,101.00039159113443,True,1.48210391383712,De compras
baja,sin auto,135.04727181620515,True,1.48210391383712,Trámites
baja,con auto,1703.6976881184055,False,1.14387994007037,De compras
baja,con auto,9713.934801165235,False,1.0,De compras
baja,sin auto,11663.998009533705,False,1.0,De compras
media,sin auto,6018.546672399539,False,1.48210391383712,Visitar a alguien
media,sin auto,1252.3414387065384,False,1.14387994007037,De salud
alta,sin auto,4635.922562328479,False,1.0,De salud
alta,sin auto,4853.540514347651,False,1.0,De compras
alta,sin auto,6288.11164092918,False,1.0430735418982884,De salud
alta,sin auto,6839.124162676095,False,1.12721985301036,De salud
alta,sin auto,6288.11164092918,False,1.0430735418982884,De salud
alta,sin auto,6839.03229466999,False,1.12721985301036,De salud
alta,sin auto,10108.264360214198,False,1.0,Recreación
media,sin auto,688.5384883940766,True,1.48210391383712,Visitar a alguien
media,sin auto,688.993803973637,True,1.48210391383712,Visitar a alguien
media,sin auto,1128.3398773890117,True,1.14387994007037,Buscar o Dejar a alguien
media,sin auto,1128.5597089217576,True,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,6305740.601515857,False,1.0,Trámites
alta,sin auto,7241.9791882122945,False,1.0,Trámites
media,con auto,1378.4860864821958,False,1.0,Trámites
media,con auto,1887.630082696703,False,1.48210391383712,De compras
baja,con auto,844.9092499345713,True,1.48210391383712,Trámites
media,sin auto,1200.8685890488027,False,1.0,Buscar o Dejar a alguien
baja,sin auto,381.3765414996706,True,1.48210391383712,De compras
media,con auto,14239.299258703226,False,1.0,Visitar a alguien
alta,sin auto,983.6724894019604,True,1.48210391383712,De compras
alta,sin auto,9931.940033896402,False,1.0,Recreación
alta,sin auto,281.3008582488907,True,1.48210391383712,De compras
alta,sin auto,2869.3382677416344,False,1.0,De compras
baja,sin auto,833.8918006289845,True,1.48210391383712,Trámites
baja,sin auto,1099.782482488725,False,1.0,Trámites
alta,sin auto,317.41480771421175,True,1.48210391383712,Visitar a alguien
media,sin auto,8813.673029198724,False,1.12721985301036,De salud
media,sin auto,213.15042232907373,True,1.48210391383712,De compras
baja,sin auto,6305180.691685772,False,1.5058778792911116,De salud
alta,sin auto,722.8078523413052,True,1.48210391383712,De compras
baja,sin auto,10165.647510398148,False,1.12721985301036,Recreación
baja,sin auto,957.5666507481346,False,1.48210391383712,Trámites
baja,sin auto,1053.9648950510639,False,1.48210391383712,Visitar a alguien
baja,con auto,13185.76392378941,False,1.12721985301036,De salud
baja,sin auto,5929.140707085139,False,1.42042823117339,Trámites
baja,sin auto,5929.140707085139,False,1.42042823117339,Trámites
baja,con auto,1288.4406094584112,True,1.48210391383712,Recreación
baja,con auto,632.9464827297802,True,1.48210391383712,De compras
alta,sin auto,9767.893583700634,False,1.0,Trámites
baja,sin auto,2569.9681547455507,False,1.14387994007037,Trámites
alta,sin auto,1187.9149686136,False,1.0,Trámites
alta,sin auto,1386.2131366970818,False,1.12721985301036,Trámites
alta,con auto,175.28409974952092,True,1.48210391383712,De compras
baja,sin auto,715.3743781940772,False,1.48210391383712,Trámites
baja,sin auto,5469.980042025405,False,1.0,Trámites
alta,con auto,5857.282459682135,False,1.14387994007037,Trámites
media,sin auto,3999.784781441567,False,1.0,Trámites
media,sin auto,2143.7444460569454,False,1.42042823117339,De salud
media,sin auto,2536.93230410766,False,1.48210391383712,Trámites
media,sin auto,942.4035614619938,True,1.48210391383712,Trámites
media,sin auto,2250.848250694891,False,1.0,Visitar a alguien
alta,sin auto,3436.793374104568,False,1.0430735418982884,Recreación
baja,con auto,2357.503168906937,False,1.14387994007037,De salud
baja,con auto,8162.497082275991,False,1.14387994007037,Visitar a alguien
baja,con auto,2111.7118502476997,False,1.48210391383712,De compras
baja,con auto,8162.497082275991,False,1.14387994007037,Visitar a alguien
alta,sin auto,3273.8376282898103,False,1.0,De compras
baja,con auto,3062.4600635151146,True,1.14387994007037,De salud
baja,con auto,1481.1146117583414,False,1.48210391383712,Trámites
alta,con auto,4609.407934204376,False,1.48210391383712,De compras
alta,con auto,728.6461868595759,False,1.48210391383712,Trámites
alta,con auto,728.6461868595759,False,1.48210391383712,Trámites
media,sin auto,2571.570878890226,False,1.12721985301036,De salud
baja,sin auto,1086.73224021102,True,1.14387994007037,Buscar o Dejar a alguien
baja,sin auto,1088.5309880357393,True,1.48210391383712,Buscar o Dejar a alguien
media,sin auto,994.7439845138861,True,1.48210391383712,Buscar o dejar algo
media,sin auto,317.3166932089494,True,1.48210391383712,De compras
media,con auto,2803.2650410949373,False,1.0,Trámites
media,sin auto,6288143.50881445,False,1.48210391383712,De compras
alta,sin auto,1486.5907360809035,True,1.48210391383712,De compras
alta,con auto,496.51600336903795,False,1.14387994007037,De compras
alta,con auto,2769.7278086102724,False,1.12721985301036,De salud
baja,sin auto,3476.0466190280376,False,1.0,De salud
alta,sin auto,1308.8521692599827,False,0.817907347175127,Buscar o Dejar a alguien
alta,sin auto,2532.784789522999,False,1.48210391383712,De compras
alta,con auto,18993.226662850266,False,1.12721985301036,Trámites
alta,con auto,18993.226662850266,False,1.12721985301036,Trámites
alta,sin auto,4866.240491036337,False,1.0,Trámites
baja,sin auto,1947.5571918752476,False,1.48210391383712,Trámites
baja,sin auto,1947.5571918752476,False,1.48210391383712,De compras
alta,sin auto,496.667708332241,True,1.48210391383712,De compras
alta,sin auto,1957.1182348433244,False,1.0,De salud
baja,con auto,19140.703243615586,False,1.0430735418982884,Buscar o dejar algo
baja,con auto,4442.554902587024,False,1.0,Buscar o Dejar a alguien
baja,sin auto,14081.862607936106,False,1.48210391383712,Visitar a alguien
baja,sin auto,496.65973324299205,True,1.48210391383712,De compras
baja,con auto,2173.8161801670926,False,1.48210391383712,De compras
media,sin auto,8966.870494320416,False,1.0,Recreación
baja,sin auto,7501.288127988523,False,1.0,De salud
media,sin auto,1695.699190058208,True,1.48210391383712,De compras
alta,sin auto,6290826.761538308,True,1.48210391383712,Recreación
alta,sin auto,6290826.761538308,True,1.48210391383712,Trámites
baja,sin auto,14409.878448833504,False,0.817907347175127,De salud
alta,con auto,2204.680762746616,False,1.0430735418982884,Buscar o Dejar a alguien
alta,con auto,1245.0162163226028,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,6290054.231297704,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,6289344.767424525,False,1.48210391383712,Buscar o Dejar a alguien
baja,sin auto,16914.62664382516,False,1.12721985301036,Trámites
baja,sin auto,18673.199137149077,False,1.12721985301036,De compras
baja,sin auto,3289.9782259977137,False,1.0,De salud
media,sin auto,6288714.82743112,True,1.48210391383712,De compras
media,sin auto,3979.3527190360996,False,1.0,Recreación
baja,con auto,821.7888031082332,True,1.14387994007037,De salud
baja,con auto,2790.955986985295,False,1.48210391383712,Trámites
alta,sin auto,19743.03840521328,False,1.12721985301036,Trámites
alta,sin auto,19679.957214433016,False,1.12721985301036,Trámites
baja,sin auto,1479.7185978780728,False,1.0,De compras
baja,sin auto,2956.3182882242336,False,1.0,De salud
media,sin auto,838.1175544971302,False,1.48210391383712,De compras
baja,sin auto,2059.2819373889165,False,1.48210391383712,Trámites
baja,sin auto,990.0973772343052,True,1.48210391383712,Trámites
media,sin auto,5053.424743738151,False,1.12721985301036,Trámites
alta,con auto,1589.2979778820584,False,1.0,De salud
baja,sin auto,599.7771794917363,True,1.48210391383712,Recreación
baja,sin auto,17991.359451988727,False,1.48210391383712,Trámites
baja,sin auto,4781.317733180363,False,1.48210391383712,Visitar a alguien
baja,sin auto,5429.822016319343,False,1.0,Trámites
baja,sin auto,6291800.281139424,True,1.48210391383712,De compras
baja,sin auto,2032.4141243485694,False,1.48210391383712,De compras
baja,sin auto,1963.632205499941,True,1.48210391383712,De compras
baja,sin auto,2300.4665092446467,True,1.48210391383712,De compras
alta,sin auto,5209.039175213242,False,1.12721985301036,Visitar a alguien
media,con auto,1137.958706017737,False,1.48210391383712,Trámites
baja,sin auto,5860.343205423344,False,1.48210391383712,De compras
media,sin auto,123.7301120382585,True,1.48210391383712,De compras
media,sin auto,19693.80819572487,False,0.817907347175127,De salud
media,sin auto,1550.1471704325368,False,1.48210391383712,Trámites
media,sin auto,1056.1583762035882,False,1.48210391383712,De salud
media,sin auto,3313.5032079038438,True,1.48210391383712,Trámites
baja,sin auto,1405.2226055999322,False,1.0,Buscar o Dejar a alguien
media,con auto,1478.8700160643134,False,1.48210391383712,Visitar a alguien
media,con auto,6296602.168297796,False,1.14387994007037,Buscar o Dejar a alguien
media,con auto,2616.655239160291,True,1.48210391383712,De compras
baja,sin auto,1678.0997673265922,False,0.817907347175127,Recreación
baja,sin auto,815.6356039780035,False,1.48210391383712,De compras
baja,sin auto,1406.6959796279943,False,1.0,Trámites
media,sin auto,16941.943019770675,False,1.12721985301036,De compras
baja,con auto,863.7266057115888,True,1.48210391383712,De compras
baja,con auto,152.28368687769054,True,1.48210391383712,De compras
baja,sin auto,891.5117696091075,False,1.0,De compras
baja,sin auto,901.4120525467598,False,1.0,De salud
baja,sin auto,3654.604151465142,False,1.48210391383712,De compras
baja,sin auto,20856.584391985183,False,1.12721985301036,Visitar a alguien
baja,con auto,5063.995745953886,False,1.0430735418982884,De salud
baja,con auto,5063.995745953886,False,1.0430735418982884,De salud
alta,sin auto,2919.3023841589707,False,1.0,De salud
alta,sin auto,1106.1940381325512,False,1.48210391383712,Trámites
alta,sin auto,1106.1940381325512,False,1.48210391383712,Trámites
media,con auto,4587.395581662459,False,1.0,De salud
media,con auto,4527.530307847377,False,1.0,De salud
media,sin auto,3668.5998185828676,False,1.48210391383712,Trámites
baja,con auto,3042.6627076524705,False,1.0,Trámites
media,sin auto,3890.3487905217526,False,0.817907347175127,De salud
media,sin auto,1664.9429243689556,False,1.0,De salud
media,con auto,815.0775293837083,True,1.48210391383712,De compras
alta,sin auto,1404.182470392025,True,1.14387994007037,Buscar o dejar algo
alta,sin auto,301.157149850788,True,1.48210391383712,Trámites
media,sin auto,2648.0365197927786,False,0.817907347175127,Trámites
media,sin auto,521.287042486251,True,1.14387994007037,Buscar o Dejar a alguien
media,sin auto,522.9999785268279,True,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,843.5050223064768,True,1.48210391383712,De salud
alta,sin auto,2122.2252214656673,False,1.0,De compras
alta,con auto,608.9398646738957,True,1.48210391383712,De compras
alta,con auto,608.9398646738957,True,1.48210391383712,De compras
baja,con auto,4853.757011728775,False,1.0,Trámites
baja,sin auto,23359.295772796246,False,1.12721985301036,Buscar o Dejar a alguien
media,sin auto,3613.5758498821583,False,1.0,De compras
baja,sin auto,2234.317653984377,False,1.0,De compras
baja,sin auto,3595.7941274809605,False,1.0,De salud
baja,sin auto,3597.582152602851,False,1.0,De salud
media,sin auto,751.964531894,True,1.48210391383712,Trámites
media,sin auto,751.964531894,True,1.48210391383712,Trámites
media,sin auto,751.964531894,True,1.48210391383712,Trámites
baja,sin auto,3464.9133308966043,False,1.48210391383712,De salud
alta,sin auto,2771.482044440528,False,1.0,Trámites
baja,sin auto,3859.128397106212,False,1.0,De salud
alta,sin auto,11578.930332020704,False,1.12721985301036,De salud
baja,sin auto,3402.126490910685,False,1.0,De compras
baja,sin auto,203.06380809058516,True,1.48210391383712,De compras
alta,con auto,2741.4770197833136,False,1.48210391383712,Trámites
alta,con auto,5768.53498651304,False,1.48210391383712,De compras
alta,con auto,2741.4770197833136,False,1.48210391383712,Trámites
alta,con auto,5768.53498651304,False,1.48210391383712,De compras
alta,sin auto,3648.2328000658845,False,1.14387994007037,De compras
alta,con auto,1896.2707030119836,False,1.48210391383712,Trámites
alta,sin auto,372.39480477713437,True,1.48210391383712,Recreación
alta,sin auto,23443.95192028479,False,1.0,Visitar a alguien
